time,temperature
2020-03-25 18:35:07.141573,10.640000000000043
2020-03-25 18:40:07.890037,10.510000000000048
2020-03-25 18:45:07.131314,10.510000000000048
2020-03-25 18:50:07.861601,10.520000000000039
2020-03-25 18:55:07.710750,10.510000000000048
2020-03-25 19:00:07.399258,10.510000000000048
2020-03-25 19:05:07.476715,10.510000000000048
2020-03-25 19:10:07.477283,10.129999999999995
2020-03-25 19:15:07.587066,10.120000000000005
2020-03-25 19:20:07.824402,10.120000000000005
2020-03-25 19:25:07.764666,9.990000000000009
2020-03-25 19:30:07.624065,10.120000000000005
2020-03-25 19:35:07.551715,10.230000000000018
2020-03-25 19:40:07.474595,10.230000000000018
2020-03-25 19:45:07.399713,10.220000000000027
2020-03-25 19:50:08.087770,10.230000000000018
2020-03-25 19:55:07.010333,10.220000000000027
2020-03-25 20:00:07.822103,10.220000000000027
2020-03-25 20:05:06.962554,10.220000000000027
2020-03-25 20:10:07.795615,10.220000000000027
2020-03-25 20:15:07.943781,10.220000000000027
2020-03-25 20:20:08.374787,10.360000000000014
2020-03-25 20:25:07.438768,10.220000000000027
2020-03-25 20:30:08.158301,10.210000000000036
2020-03-25 20:35:07.518968,10.07000000000005
2020-03-25 20:40:07.636461,9.850000000000023
2020-03-25 20:45:06.875065,9.700000000000045
2020-03-25 20:50:07.579845,9.700000000000045
2020-03-25 20:55:07.413154,9.700000000000045
2020-03-25 21:00:08.231647,9.700000000000045
2020-03-25 21:05:07.799309,9.700000000000045
2020-03-25 21:10:07.877077,9.700000000000045
2020-03-25 21:15:06.879255,9.700000000000045
2020-03-25 21:20:07.835646,9.700000000000045
2020-03-25 21:25:07.732599,9.560000000000002
2020-03-25 21:30:07.649451,9.560000000000002
2020-03-25 21:35:07.794017,9.560000000000002
2020-03-25 21:40:07.934486,9.560000000000002
2020-03-25 21:45:07.833749,9.560000000000002
2020-03-25 21:50:07.752464,9.420000000000016
2020-03-25 21:55:07.685772,9.420000000000016
2020-03-25 22:00:07.491682,9.420000000000016
2020-03-25 22:05:07.781090,9.420000000000016
2020-03-25 22:10:07.750667,9.420000000000016
2020-03-25 22:15:07.611226,9.420000000000016
